0, 62.37, 65.00, 25, 64.96, 70.00, 47, 0.00, 1
1000, 61.38, 65.00, 38, 64.46, 70.00, 59, 0.00, 1
1999, 62.62, 65.00, 38, 64.35, 70.00, 70, 0.00, 1
3000, 61.48, 65.00, 50, 63.92, 70.00, 83, 0.00, 1
3999, 62.23, 65.00, 54, 64.46, 70.00, 93, 0.00, 1
5000, 60.99, 65.00, 65, 64.78, 70.00, 103, 0.00, 1
5999, 61.41, 65.00, 71, 65.34, 70.00, 111, 0.00, 1
7000, 59.97, 65.00, 86, 66.13, 70.00, 118, 0.00, 1
7999, 61.30, 65.00, 90, 66.08, 70.00, 126, 0.00, 1
9000, 59.89, 65.00, 105, 67.32, 70.00, 129, 0.00, 1
10000, 60.88, 65.00, 110, 67.87, 70.00, 132, 0.00, 1
11000, 59.99, 65.00, 123, 68.68, 70.00, 133, 0.00, 1
11999, 61.05, 65.00, 128, 69.30, 70.00, 134, 0.00, 1
13000, 60.46, 65.00, 137, 69.60, 70.00, 135, 0.00, 1
14000, 60.63, 65.00, 144, 70.42, 70.00, 132, 0.00, 1
15000, 61.13, 65.00, 149, 70.59, 70.00, 131, 0.00, 1
15999, 61.16, 65.00, 156, 71.17, 70.00, 128, 0.00, 1
16999, 63.15, 65.00, 154, 71.03, 70.00, 126, 0.00, 1
17999, 61.73, 65.00, 165, 71.77, 70.00, 121, 0.00, 1
18999, 63.73, 65.00, 162, 71.28, 70.00, 119, 0.00, 1
19999, 62.62, 65.00, 169, 72.08, 70.00, 113, 0.00, 1
21000, 63.12, 65.00, 171, 72.41, 70.00, 108, 0.00, 1
21999, 65.63, 65.00, 162, 72.52, 70.00, 103, 0.00, 1
23000, 63.79, 65.00, 170, 72.52, 70.00, 98, 0.00, 1
23999, 64.53, 65.00, 168, 72.85, 70.00, 92, 0.00, 1
25000, 64.64, 65.00, 168, 72.46, 70.00, 87, 0.00, 1
25999, 66.91, 65.00, 158, 72.27, 70.00, 82, 0.00, 1
27000, 65.77, 65.00, 160, 72.41, 70.00, 77, 0.00, 1
27999, 66.05, 65.00, 155, 72.08, 70.00, 75, 0.00, 1
29000, 66.33, 65.00, 150, 72.16, 70.00, 71, 0.00, 1
29999, 66.54, 65.00, 146, 72.10, 70.00, 67, 0.00, 1
31000, 66.64, 65.00, 142, 71.41, 70.00, 66, 0.00, 1
31999, 66.94, 65.00, 136, 71.41, 70.00, 63, 0.00, 1
32999, 68.23, 65.00, 125, 71.03, 70.00, 62, 0.00, 1
33999, 67.32, 65.00, 122, 70.78, 70.00, 61, 0.00, 1
35000, 67.01, 65.00, 118, 70.54, 70.00, 60, 0.00, 1
35999, 68.98, 65.00, 104, 70.17, 70.00, 60, 0.00, 1
37000, 67.38, 65.00, 103, 70.17, 70.00, 60, 0.00, 1
37999, 67.19, 65.00, 99, 69.92, 70.00, 61, 0.00, 1
39000, 66.94, 65.00, 96, 69.68, 70.00, 62, 0.00, 1
40000, 66.70, 65.00, 92, 69.18, 70.00, 64, 0.00, 1
41000, 66.61, 65.00, 88, 69.24, 70.00, 66, 0.00, 1
42000, 67.19, 65.00, 81, 69.18, 70.00, 67, 0.00, 1
43000, 66.58, 65.00, 79, 68.80, 70.00, 71, 0.00, 1
44000, 66.13, 65.00, 78, 69.18, 70.00, 72, 0.00, 1
45000, 65.64, 65.00, 77, 68.56, 70.00, 76, 0.00, 1
