27999, 73.07, 65.00, 137, 68.74, 65.00, 0, 0.00, 1
29000, 72.53, 65.00, 124, 68.19, 65.00, 0, 0.00, 1
29999, 72.53, 65.00, 109, 66.96, 65.00, 0, 0.00, 1
31000, 73.12, 65.00, 91, 66.28, 65.00, 0, 0.00, 1
31999, 72.87, 65.00, 76, 65.24, 65.00, 0, 0.00, 1
␀Startup
checking reset cause...
0, 70.52, 0.00, 0, 62.04, 0.00, 0, 0.00, 0
0, 69.67, 0.00, 0, 61.30, 0.00, 0, 0.00, 0
0, 68.44, 0.00, 0, 60.49, 0.00, 0, 0.00, 0
0, 68.19, 0.00, 0, 59.89, 0.00, 0, 0.00, 0
0, 66.96, 65.00, 0, 59.01, 65.00, 0, 0.00, 1
1000, 65.85, 65.00, 0, 58.59, 65.00, 31, 0.00, 1
2000, 64.63, 65.00, 2, 57.61, 65.00, 48, 0.00, 1
3000, 63.71, 65.00, 6, 58.27, 65.00, 60, 0.00, 1
4000, 63.65, 65.00, 10, 57.36, 65.00, 78, 0.00, 1
5000, 62.11, 65.00, 20, 57.93, 65.00, 91, 0.00, 1
6000, 61.93, 65.00, 26, 57.93, 65.00, 105, 0.00, 1
7000, 61.30, 65.00, 34, 58.74, 65.00, 115, 0.00, 1
8000, 60.63, 65.00, 44, 59.89, 65.00, 124, 0.00, 1
9000, 60.00, 65.00, 56, 61.05, 65.00, 130, 0.00, 1
10000, 59.75, 65.00, 67, 59.16, 65.00, 145, 0.00, 1
11000, 58.98, 65.00, 81, 63.02, 65.00, 140, 0.00, 1
12000, 58.56, 65.00, 95, 64.01, 65.00, 141, 0.00, 1
13000, 58.25, 65.00, 108, 65.24, 65.00, 138, 0.00, 1
14000, 58.76, 65.00, 119, 65.98, 65.00, 135, 0.00, 1
15000, 57.83, 65.00, 136, 66.72, 65.00, 131, 0.00, 1
15999, 58.74, 65.00, 145, 67.64, 65.00, 124, 0.00, 1
17000, 59.26, 65.00, 155, 67.57, 65.00, 120, 0.00, 1
17999, 59.33, 65.00, 167, 67.88, 65.00, 113, 0.00, 1
19000, 59.40, 65.00, 178, 68.12, 65.00, 106, 0.00, 1
19999, 60.21, 65.00, 185, 68.55, 65.00, 99, 0.00, 1
21000, 60.07, 65.00, 195, 68.93, 65.00, 90, 0.00, 1
21999, 61.30, 65.00, 198, 68.80, 65.00, 83, 0.00, 1
23000, 61.86, 65.00, 203, 68.80, 65.00, 76, 0.00, 1
23999, 62.53, 65.00, 207, 69.18, 65.00, 67, 0.00, 1
