Startup
checking reset cause...
0, 23.13, 0.00, 0, 23.38, 0.00, 0, 0.00, 0
0, 23.13, 0.00, 0, 23.38, 0.00, 0, 0.00, 0
0, 23.38, 0.00, 0, 23.25, 0.00, 0, 0.00, 0
0, 23.02, 0.00, 0, 23.13, 0.00, 0, 0.00, 0
0, 23.39, 65.00, 154, 22.89, 70.00, 129, 0.00, 1
1000, 23.50, 65.00, 248, 24.73, 70.00, 228, 0.00, 1
2000, 25.35, 65.00, 255, 27.93, 70.00, 255, 0.00, 1
2999, 26.70, 65.00, 255, 32.49, 70.00, 255, 0.00, 1
4000, 28.80, 65.00, 255, 36.57, 70.00, 255, 0.00, 1
4999, 29.91, 65.00, 255, 40.47, 70.00, 255, 0.00, 1
6000, 32.11, 65.00, 255, 44.21, 70.00, 255, 0.00, 1
6999, 33.36, 65.00, 255, 47.66, 70.00, 255, 0.00, 1
8000, 34.21, 65.00, 255, 50.82, 70.00, 255, 0.00, 1
9000, 36.57, 65.00, 255, 53.54, 70.00, 255, 0.00, 1
10000, 37.73, 65.00, 255, 55.64, 70.00, 255, 0.00, 1
10999, 39.00, 65.00, 255, 58.02, 70.00, 255, 0.00, 1
12000, 40.44, 65.00, 255, 59.58, 70.00, 255, 0.00, 1
13000, 41.68, 65.00, 255, 62.04, 70.00, 255, 0.00, 1
14000, 42.49, 65.00, 255, 63.94, 70.00, 255, 0.00, 1
15000, 43.66, 65.00, 255, 64.99, 70.00, 255, 0.00, 1
15999, 44.70, 65.00, 255, 66.22, 70.00, 255, 0.00, 1
17000, 45.69, 65.00, 255, 68.50, 70.00, 255, 0.00, 1
17999, 46.68, 65.00, 255, 69.85, 70.00, 254, 0.00, 1
19000, 47.60, 65.00, 255, 70.85, 70.00, 251, 0.00, 1
19999, 48.49, 65.00, 255, 72.08, 70.00, 245, 0.00, 1
21000, 49.48, 65.00, 255, 73.07, 70.00, 237, 0.00, 1
21999, 50.46, 65.00, 255, 74.30, 70.00, 227, 0.00, 1
23000, 51.36, 65.00, 255, 74.89, 70.00, 216, 0.00, 1
23999, 52.10, 65.00, 255, 75.78, 70.00, 203, 0.00, 1
25000, 52.84, 65.00, 255, 75.87, 70.00, 192, 0.00, 1
25999, 53.42, 65.00, 255, 76.27, 70.00, 179, 0.00, 1
27000, 54.48, 65.00, 255, 76.07, 70.00, 167, 0.00, 1
27999, 55.31, 65.00, 255, 75.87, 70.00, 156, 0.00, 1
29000, 55.96, 65.00, 255, 76.03, 70.00, 144, 0.00, 1
29999, 56.70, 65.00, 255, 75.33, 70.00, 134, 0.00, 1
31000, 57.36, 65.00, 255, 75.04, 70.00, 124, 0.00, 1
31999, 58.17, 65.00, 255, 73.86, 70.00, 118, 0.00, 1
33000, 59.08, 65.00, 255, 74.05, 70.00, 109, 0.00, 1
33999, 59.40, 65.00, 255, 73.61, 70.00, 102, 0.00, 1
34999, 60.38, 65.00, 255, 73.07, 70.00, 97, 0.00, 1
35999, 60.88, 65.00, 255, 72.38, 70.00, 93, 0.00, 1
37000, 61.72, 65.00, 255, 72.08, 70.00, 89, 0.00, 1
37999, 62.44, 65.00, 255, 71.45, 70.00, 87, 0.00, 1
38999, 62.71, 65.00, 255, 70.96, 70.00, 86, 0.00, 1
39999, 63.27, 65.00, 255, 70.22, 70.00, 87, 0.00, 1
40999, 63.76, 65.00, 255, 69.73, 70.00, 89, 0.00, 1
42000, 64.56, 65.00, 255, 69.37, 70.00, 90, 0.00, 1
43000, 64.75, 65.00, 255, 69.48, 70.00, 91, 0.00, 1
43999, 63.76, 65.00, 255, 69.60, 70.00, 91, 0.00, 1
45000, 65.18, 65.00, 253, 69.42, 70.00, 93, 0.00, 1
46000, 66.39, 65.00, 247, 69.37, 70.00, 94, 0.00, 1
47000, 66.72, 65.00, 242, 69.60, 70.00, 95, 0.00, 1
48000, 67.02, 65.00, 237, 68.93, 70.00, 98, 0.00, 1
49000, 67.64, 65.00, 230, 69.48, 70.00, 98, 0.00, 1
49999, 66.72, 65.00, 230, 70.10, 70.00, 96, 0.00, 1
51000, 66.78, 65.00, 226, 69.86, 70.00, 98, 0.00, 1
52000, 67.51, 65.00, 218, 69.92, 70.00, 98, 0.00, 1
53000, 68.44, 65.00, 208, 70.35, 70.00, 97, 0.00, 1
54000, 68.50, 65.00, 200, 70.35, 70.00, 97, 0.00, 1
55000, 69.11, 65.00, 191, 71.09, 70.00, 94, 0.00, 1
56000, 68.62, 65.00, 185, 70.35, 70.00, 95, 0.00, 1
57000, 68.80, 65.00, 177, 70.60, 70.00, 94, 0.00, 1
58000, 69.12, 65.00, 167, 70.46, 70.00, 93, 0.00, 1
59000, 68.25, 65.00, 163, 70.35, 70.00, 92, 0.00, 1
60000, 68.25, 65.00, 156, 70.46, 70.00, 91, 0.00, 1
61000, 68.44, 65.00, 148, 70.22, 70.00, 91, 0.00, 1
62000, 68.19, 65.00, 142, 70.46, 70.00, 89, 0.00, 1
62999, 62.62, 65.00, 161, 70.60, 70.00, 88, 0.00, 1
63999, 67.15, 65.00, 140, 70.16, 70.00, 89, 0.00, 1
65000, 66.22, 65.00, 141, 70.22, 70.00, 88, 0.00, 1
66000, 67.07, 65.00, 133, 69.97, 70.00, 88, 0.00, 1
66999, 66.28, 65.00, 132, 69.48, 70.00, 90, 0.00, 1
68000, 66.53, 65.00, 128, 69.97, 70.00, 89, 0.00, 1
68999, 66.65, 65.00, 124, 69.48, 70.00, 90, 0.00, 1
69999, 65.73, 65.00, 125, 70.11, 70.00, 89, 0.00, 1
70999, 65.73, 65.00, 124, 69.86, 70.00, 90, 0.00, 1
72000, 65.06, 65.00, 126, 69.73, 70.00, 91, 0.00, 1
72999, 65.83, 65.00, 121, 69.48, 70.00, 93, 0.00, 1
74000, 65.91, 65.00, 119, 68.93, 70.00, 96, 0.00, 1
74999, 65.73, 65.00, 115, 69.92, 70.00, 93, 0.00, 1
76000, 64.81, 65.00, 115, 69.42, 70.00, 95, 0.00, 1
76999, 64.32, 65.00, 118, 69.73, 70.00, 95, 0.00, 1
78000, 64.84, 65.00, 116, 70.04, 70.00, 94, 0.00, 1
78999, 64.93, 65.00, 115, 69.48, 70.00, 96, 0.00, 1
80000, 63.09, 65.00, 124, 69.61, 70.00, 97, 0.00, 1
80999, 64.44, 65.00, 122, 69.60, 70.00, 97, 0.00, 1
81999, 63.76, 65.00, 128, 70.10, 70.00, 96, 0.00, 1
82999, 62.84, 65.00, 134, 69.54, 70.00, 99, 0.00, 1
84000, 63.33, 65.00, 136, 70.10, 70.00, 98, 0.00, 1
84999, 64.17, 65.00, 135, 70.10, 70.00, 98, 0.00, 1
86000, 64.19, 65.00, 137, 69.67, 70.00, 100, 0.00, 1
86999, 64.25, 65.00, 138, 70.03, 70.00, 99, 0.00, 1
88000, 64.01, 65.00, 141, 70.35, 70.00, 97, 0.00, 1
88999, 63.58, 65.00, 145, 70.59, 70.00, 96, 0.00, 1
90000, 64.50, 65.00, 143, 70.22, 70.00, 96, 0.00, 1
91000, 64.50, 65.00, 145, 70.84, 70.00, 94, 0.00, 1
92000, 64.75, 65.00, 145, 70.46, 70.00, 95, 0.00, 1
93000, 64.19, 65.00, 148, 70.41, 70.00, 94, 0.00, 1
94000, 64.93, 65.00, 145, 70.71, 70.00, 92, 0.00, 1
95000, 64.75, 65.00, 147, 70.60, 70.00, 92, 0.00, 1
96000, 64.91, 65.00, 146, 70.41, 70.00, 91, 0.00, 1
97000, 65.40, 65.00, 144, 70.85, 70.00, 88, 0.00, 1
98000, 65.34, 65.00, 143, 70.66, 70.00, 87, 0.00, 1
99000, 65.40, 65.00, 142, 70.22, 70.00, 88, 0.00, 1
100000, 65.06, 65.00, 140, 70.60, 70.00, 86, 0.00, 1
101000, 65.65, 65.00, 133, 69.92, 70.00, 88, 0.00, 1
102000, 64.07, 65.00, 139, 69.97, 70.00, 87, 0.00, 1
103000, 65.42, 65.00, 134, 70.35, 70.00, 85, 0.00, 1
104000, 64.99, 65.00, 135, 70.41, 70.00, 85, 0.00, 1
105000, 65.65, 65.00, 131, 70.41, 70.00, 83, 0.00, 1
105999, 65.42, 65.00, 131, 70.35, 70.00, 83, 0.00, 1
107000, 64.25, 65.00, 136, 69.97, 70.00, 83, 0.00, 1
108000, 65.67, 65.00, 130, 70.11, 70.00, 83, 0.00, 1
109000, 65.06, 65.00, 132, 70.59, 70.00, 81, 0.00, 1
109999, 65.42, 65.00, 130, 70.29, 70.00, 81, 0.00, 1
110999, 73.31, 65.00, 94, 70.11, 70.00, 81, 0.00, 1
111999, 64.81, 65.00, 125, 69.67, 70.00, 83, 0.00, 1
112999, 64.07, 65.00, 128, 69.92, 70.00, 84, 0.00, 1
114000, 65.42, 65.00, 122, 69.92, 70.00, 84, 0.00, 1
115000, 64.81, 65.00, 124, 69.86, 70.00, 84, 0.00, 1
116000, 65.48, 65.00, 121, 69.73, 70.00, 84, 0.00, 1
117000, 65.40, 65.00, 120, 70.11, 70.00, 84, 0.00, 1
117999, 65.42, 65.00, 117, 69.05, 70.00, 88, 0.00, 1
118999, 65.42, 65.00, 114, 69.24, 70.00, 88, 0.00, 1
119999, 63.83, 65.00, 121, 70.84, 70.00, 83, 0.00, 1
121000, 64.68, 65.00, 118, 69.73, 70.00, 86, 0.00, 1
121999, 64.99, 65.00, 114, 69.12, 70.00, 88, 0.00, 1
122999, 65.34, 65.00, 109, 70.16, 70.00, 85, 0.00, 1
123999, 64.32, 65.00, 117, 69.86, 70.00, 87, 0.00, 1
125000, 63.58, 65.00, 125, 69.73, 70.00, 88, 0.00, 1
125999, 64.93, 65.00, 121, 69.86, 70.00, 88, 0.00, 1
127000, 64.32, 65.00, 124, 69.97, 70.00, 87, 0.00, 1
127999, 64.25, 65.00, 126, 69.92, 70.00, 88, 0.00, 1
128999, 59.08, 65.00, 151, 70.35, 70.00, 86, 0.00, 1
129999, 64.93, 65.00, 131, 69.97, 70.00, 87, 0.00, 1
131000, 65.18, 65.00, 131, 70.35, 70.00, 86, 0.00, 1
131999, 65.18, 65.00, 131, 69.42, 70.00, 89, 0.00, 1
133000, 64.56, 65.00, 134, 70.35, 70.00, 86, 0.00, 1
133999, 65.18, 65.00, 131, 70.78, 70.00, 84, 0.00, 1
134999, 65.67, 65.00, 129, 70.41, 70.00, 84, 0.00, 1
135999, 65.65, 65.00, 129, 70.35, 70.00, 84, 0.00, 1
137000, 64.99, 65.00, 131, 70.84, 70.00, 82, 0.00, 1
137999, 64.56, 65.00, 132, 70.16, 70.00, 83, 0.00, 1
139000, 65.42, 65.00, 128, 69.73, 70.00, 84, 0.00, 1
139999, 65.83, 65.00, 126, 70.59, 70.00, 81, 0.00, 1
140999, 65.48, 65.00, 127, 70.35, 70.00, 81, 0.00, 1
142000, 65.59, 65.00, 126, 69.73, 70.00, 83, 0.00, 1
143000, 65.73, 65.00, 124, 70.46, 70.00, 80, 0.00, 1
143999, 65.67, 65.00, 123, 70.35, 70.00, 80, 0.00, 1
144999, 66.90, 65.00, 117, 70.54, 70.00, 78, 0.00, 1
146000, 64.81, 65.00, 124, 70.22, 70.00, 78, 0.00, 1
147000, 65.42, 65.00, 120, 69.73, 70.00, 79, 0.00, 1
148000, 65.55, 65.00, 119, 70.22, 70.00, 78, 0.00, 1
