6000, 57.26, 65.00, 114, 62.48, 70.00, 116, 0.00, 1
7000, 58.75, 65.00, 121, 63.22, 70.00, 128, 0.00, 1
7999, 59.42, 65.00, 130, 63.67, 70.00, 140, 0.00, 1
9000, 58.08, 65.00, 148, 63.79, 70.00, 153, 0.00, 1
10000, 58.90, 65.00, 158, 65.89, 70.00, 157, 0.00, 1
10999, 60.13, 65.00, 164, 66.39, 70.00, 164, 0.00, 1
12000, 59.57, 65.00, 176, 67.81, 70.00, 166, 0.00, 1
12999, 61.55, 65.00, 177, 68.80, 70.00, 167, 0.00, 1
14000, 60.56, 65.00, 189, 69.79, 70.00, 166, 0.00, 1
14999, 62.48, 65.00, 189, 71.03, 70.00, 162, 0.00, 1
15999, 61.87, 65.00, 197, 71.53, 70.00, 158, 0.00, 1
17000, 62.15, 65.00, 201, 72.85, 70.00, 151, 0.00, 1
17999, 63.18, 65.00, 201, 73.59, 70.00, 143, 0.00, 1
19000, 63.36, 65.00, 204, 73.31, 70.00, 137, 0.00, 1
19999, 64.96, 65.00, 199, 74.50, 70.00, 125, 0.00, 1
21000, 64.96, 65.00, 199, 74.55, 70.00, 116, 0.00, 1
21999, 62.73, 65.00, 208, 75.33, 70.00, 104, 0.00, 1
23000, 66.20, 65.00, 194, 74.89, 70.00, 95, 0.00, 1
23999, 67.69, 65.00, 184, 74.50, 70.00, 87, 0.00, 1
25000, 67.32, 65.00, 180, 74.64, 70.00, 77, 0.00, 1
25999, 67.38, 65.00, 175, 74.74, 70.00, 68, 0.00, 1
26999, 69.66, 65.00, 159, 73.95, 70.00, 61, 0.00, 1
27999, 68.19, 65.00, 157, 72.76, 70.00, 57, 0.00, 1
28999, 70.29, 65.00, 140, 73.01, 70.00, 50, 0.00, 1
29999, 68.80, 65.00, 136, 73.01, 70.00, 44, 0.00, 1
30999, 70.54, 65.00, 120, 71.28, 70.00, 44, 0.00, 1
31999, 69.30, 65.00, 114, 72.10, 70.00, 38, 0.00, 1
33000, 69.12, 65.00, 106, 71.41, 70.00, 36, 0.00, 1
33999, 70.98, 65.00, 88, 70.67, 70.00, 36, 0.00, 1
35000, 68.86, 65.00, 87, 70.10, 70.00, 37, 0.00, 1
35999, 68.74, 65.00, 79, 69.49, 70.00, 39, 0.00, 1
37000, 68.56, 65.00, 73, 69.05, 70.00, 41, 0.00, 1
37999, 67.94, 65.00, 67, 68.50, 70.00, 45, 0.00, 1
39000, 68.12, 65.00, 59, 68.31, 70.00, 49, 0.00, 1
40000, 68.43, 65.00, 50, 68.37, 70.00, 52, 0.00, 1
41000, 67.38, 65.00, 48, 68.31, 70.00, 55, 0.00, 1
42000, 66.70, 65.00, 46, 67.69, 70.00, 61, 0.00, 1
43000, 66.13, 65.00, 44, 67.32, 70.00, 67, 0.00, 1
44000, 66.94, 65.00, 36, 67.86, 70.00, 71, 0.00, 1
45000, 65.59, 65.00, 39, 67.32, 70.00, 77, 0.00, 1
45999, 64.78, 65.00, 41, 67.69, 70.00, 81, 0.00, 1
46999, 66.30, 65.00, 33, 68.19, 70.00, 84, 0.00, 1
48000, 64.03, 65.00, 42, 68.06, 70.00, 88, 0.00, 1
49000, 64.10, 65.00, 43, 68.12, 70.00, 91, 0.00, 1
50000, 63.22, 65.00, 48, 68.80, 70.00, 93, 0.00, 1
