5001, 63.96, 65.00, 5, 64.64, 70.00, 56, 0.00, 1
6000, 64.23, 65.00, 6, 64.64, 70.00, 67, 0.00, 1
7000, 59.48, 65.00, 30, 64.64, 70.00, 78, 0.00, 1
8000, 63.23, 65.00, 21, 64.89, 70.00, 88, 0.00, 1
9001, 61.20, 65.00, 35, 65.64, 70.00, 96, 0.00, 1
10001, 61.73, 65.00, 39, 65.65, 70.00, 104, 0.00, 1
11001, 61.23, 65.00, 48, 65.52, 70.00, 113, 0.00, 1
12001, 60.74, 65.00, 59, 67.19, 70.00, 116, 0.00, 1
13001, 60.74, 65.00, 67, 67.75, 70.00, 120, 0.00, 1
14001, 60.74, 65.00, 75, 68.25, 70.00, 123, 0.00, 1
15000, 60.98, 65.00, 83, 68.68, 70.00, 125, 0.00, 1
16000, 61.23, 65.00, 91, 69.43, 70.00, 125, 0.00, 1
