0, 0, 27.71, 0.00, 0, 28.67, 0.00, 0, 0.00, 0
0, 0, 27.71, 0.00, 0, 28.84, 0.00, 0, 0.00, 0
0, 0, 27.71, 0.00, 0, 28.84, 0.00, 0, 0.00, 0
I1 fired
0, 383, 27.71, 65.00, 135, 28.67, 65.00, 94, 0.00, 1
0, 1383, 28.03, 65.00, 222, 29.64, 65.00, 178, 0.00, 1
0, 2383, 29.96, 65.00, 255, 32.53, 65.00, 238, 0.00, 1
0, 3383, 32.21, 65.00, 255, 36.06, 65.00, 255, 0.00, 1
0, 4383, 34.45, 65.00, 255, 39.59, 65.00, 255, 0.00, 1
0, 5383, 37.02, 65.00, 255, 43.32, 65.00, 255, 0.00, 1
0, 6383, 38.95, 65.00, 255, 46.33, 65.00, 255, 0.00, 1
0, 7383, 41.20, 65.00, 255, 49.55, 65.00, 255, 0.00, 1
0, 8383, 43.00, 65.00, 255, 52.44, 65.00, 255, 0.00, 1
0, 9383, 44.73, 65.00, 255, 55.00, 65.00, 255, 0.00, 1
0, 10383, 46.66, 65.00, 255, 57.57, 65.00, 255, 0.00, 1
0, 11383, 48.58, 65.00, 255, 59.82, 65.00, 255, 0.00, 1
0, 12383, 50.19, 65.00, 255, 62.07, 65.00, 255, 0.00, 1
0, 13383, 51.69, 65.00, 255, 64.24, 65.00, 255, 0.00, 1
0, 14383, 53.40, 65.00, 255, 66.17, 65.00, 250, 0.00, 1
0, 15383, 55.00, 65.00, 255, 68.17, 65.00, 241, 0.00, 1
0, 16383, 56.29, 65.00, 255, 69.78, 65.00, 229, 0.00, 1
0, 17383, 57.57, 65.00, 255, 71.38, 65.00, 214, 0.00, 1
0, 18383, 58.86, 65.00, 255, 72.99, 65.00, 195, 0.00, 1
0, 19383, 60.38, 65.00, 255, 74.27, 65.00, 175, 0.00, 1
0, 20383, 61.43, 65.00, 255, 75.56, 65.00, 152, 0.00, 1
0, 21383, 62.71, 65.00, 255, 77.16, 65.00, 125, 0.00, 1
0, 22383, 64.00, 65.00, 255, 78.40, 65.00, 96, 0.00, 1
0, 23383, 64.96, 65.00, 254, 79.41, 65.00, 66, 0.00, 1
0, 24383, 65.92, 65.00, 250, 79.41, 65.00, 37, 0.00, 1
0, 25383, 67.46, 65.00, 241, 77.16, 65.00, 17, 0.00, 1
0, 26383, 68.81, 65.00, 230, 74.59, 65.00, 1, 0.00, 1
0, 27383, 70.10, 65.00, 217, 71.70, 65.00, 0, 0.00, 1
1, 28383, 71.06, 65.00, 202, 69.45, 65.00, 0, 0.00, 1
1, 29383, 72.67, 65.00, 182, 67.21, 65.00, 0, 0.00, 1
1, 30383, 73.63, 65.00, 163, 65.28, 65.00, 0, 0.00, 1
1, 31383, 74.59, 65.00, 141, 64.00, 65.00, 3, 0.00, 1
1, 32383, 75.82, 65.00, 116, 62.31, 65.00, 11, 0.00, 1
1, 33383, 77.16, 65.00, 89, 60.78, 65.00, 22, 0.00, 1
1, 34383, 77.80, 65.00, 62, 59.82, 65.00, 34, 0.00, 1
1, 35383, 78.72, 65.00, 32, 58.54, 65.00, 49, 0.00, 1
1, 36383, 77.48, 65.00, 10, 57.80, 65.00, 64, 0.00, 1
1, 37383, 76.20, 65.00, 0, 59.18, 65.00, 73, 0.00, 1
1, 38383, 74.27, 65.00, 0, 63.27, 65.00, 70, 0.00, 1
1, 39383, 73.31, 65.00, 0, 66.56, 65.00, 62, 0.00, 1
1, 40383, 71.38, 65.00, 0, 69.13, 65.00, 50, 0.00, 1
1, 41383, 70.10, 65.00, 0, 69.45, 65.00, 41, 0.00, 1
1, 42383, 68.49, 65.00, 0, 67.85, 65.00, 37, 0.00, 1
1, 43383, 67.78, 65.00, 0, 65.92, 65.00, 39, 0.00, 1
1, 44383, 65.92, 65.00, 0, 64.00, 65.00, 43, 0.00, 1
1, 45383, 64.96, 65.00, 0, 62.39, 65.00, 51, 0.00, 1
1, 46383, 63.35, 65.00, 7, 61.34, 65.00, 60, 0.00, 1
1, 47383, 62.39, 65.00, 15, 61.75, 65.00, 66, 0.00, 1
1, 48383, 61.66, 65.00, 23, 64.00, 65.00, 64, 0.00, 1
1, 49383, 60.70, 65.00, 35, 67.46, 65.00, 53, 0.00, 1
1, 50383, 59.41, 65.00, 49, 68.17, 65.00, 47, 0.00, 1
1, 51383, 58.77, 65.00, 63, 67.46, 65.00, 43, 0.00, 1
1, 52383, 58.22, 65.00, 79, 65.53, 65.00, 45, 0.00, 1
1, 53383, 59.09, 65.00, 88, 63.59, 65.00, 51, 0.00, 1
1, 54383, 60.46, 65.00, 94, 61.75, 65.00, 61, 0.00, 1
1, 55383, 62.31, 65.00, 95, 60.46, 65.00, 71, 0.00, 1
1, 56383, 63.67, 65.00, 94, 61.02, 65.00, 78, 0.00, 1
1, 57383, 64.64, 65.00, 93, 62.63, 65.00, 80, 0.00, 1
1, 58383, 65.92, 65.00, 88, 64.32, 65.00, 79, 0.00, 1
1, 59383, 66.89, 65.00, 81, 66.81, 65.00, 71, 0.00, 1
1, 60383, 67.85, 65.00, 73, 67.53, 65.00, 66, 0.00, 1
1, 61383, 68.81, 65.00, 63, 68.42, 65.00, 57, 0.00, 1
1, 62383, 69.13, 65.00, 54, 67.85, 65.00, 53, 0.00, 1
1, 63383, 68.81, 65.00, 47, 66.89, 65.00, 50, 0.00, 1
1, 64383, 67.85, 65.00, 44, 65.92, 65.00, 50, 0.00, 1
1, 65383, 66.89, 65.00, 42, 64.96, 65.00, 51, 0.00, 1
1, 66383, 65.60, 65.00, 45, 64.32, 65.00, 53, 0.00, 1
1, 67383, 64.32, 65.00, 49, 64.24, 65.00, 55, 0.00, 1
1, 68383, 63.59, 65.00, 54, 64.56, 65.00, 55, 0.00, 1
1, 69383, 62.39, 65.00, 62, 64.32, 65.00, 58, 0.00, 1
1, 70383, 62.07, 65.00, 68, 64.24, 65.00, 59, 0.00, 1
1, 71383, 62.39, 65.00, 73, 63.35, 65.00, 64, 0.00, 1
